user_id,avg_memory,wall_clock,system_time,blanks,language,compiler_version,cloc,nbr_file_in,compiled,swap_main_memory,avg_RAM,exit_code,comments,nbr_file_out,nbr_page_faults,exe_size,compile_error_msg,run_error_msg,max_RAM,user_time
072988,-,-,-,61,C++,-,48,-,1,-,-,-1,0,-,-,-,-,-,-,-
0806580124,0,0.00,0.00,51,C++,-,52,0,0,0,0,0,0,0,0,17792,-,-,2572,0.00
0xfd,-,-,-,48,C++,-,37,-,0,-,-,-15,0,-,-,11040,-,-,-,-
101SejelyeYoojung,-,-,-,4,C,-,28,-,4,-,-,-1,0,-,-,-,-,-,-,-
13k,-,-,-,11,Python,3.5,49,-,0,-,-,1,1,-,-,-,-,File or Dir not found,-,-
178855371157,0,0.01,0.00,5,Python,2.7,16,8,0,0,0,0,0,0,0,777,-,-,6420,0.00
1ed,0,0.04,0.00,14,Java,-,51,0,0,0,0,1,2,64,0,1598,-,java.io.FileNotFoundException:,21652,0.04
1nadequacy,0,0.00,0.00,6,C++,-,50,0,0,0,0,0,0,8,0,9936,-,-,2680,0.00
2332933,0,0.00,0.00,45,C++,-,32,0,0,0,0,0,2,0,0,8200,-,-,2744,0.00
3230391,0,0.00,0.00,1,C++,-,66,0,0,0,0,0,0,0,0,9736,-,-,2328,0.00
37ae912,0,0.00,0.00,12,C++,-,38,0,0,0,0,0,6,0,0,7848,-,-,2372,0.00
3of7,0,0.00,0.00,71,C++,-,68,0,0,0,0,0,0,0,0,34536,-,-,2612,0.00
42Life,0,0.02,0.00,9,C#,-,58,0,0,0,0,0,8,8,0,4096,-,-,10840,0.02
4TShirt,-,-,-,80,C++,-,74,-,4,-,-,-1,1,-,-,-,-,-,-,-
4sh1sh,0,0.00,0.00,45,C++,-,44,0,0,0,0,0,0,0,0,8440,-,-,2600,0.00
5l2,-,-,-,64,C++,-,51,-,4,-,-,-1,6,-,-,-,-,-,-,-
77696c6c,0,0.07,0.01,5,Java,-,36,0,0,0,0,0,3,64,0,1574,-,-,24336,0.05
7henick,0,0.17,0.00,9,Java,-,46,0,0,0,0,0,5,64,0,1295,-,-,29904,0.17
8163264128,0,0.16,0.01,1,Java,-,25,0,0,0,0,0,0,64,0,1176,-,-,30152,0.16
830,0,0.01,0.00,4,Python,2.7,30,8,0,0,0,0,0,0,0,1060,-,-,6532,0.00
9mat,0,0.00,0.00,63,C++,-,50,0,0,0,0,0,0,0,0,9960,-,-,2484,0.00
ACKOKO,0,0.00,0.00,55,C++,-,43,0,0,0,0,0,0,0,0,9760,-,-,2600,0.00
ACMonster,0,0.00,0.00,40,C++,-,33,0,0,0,0,0,1,0,0,8728,-,-,2676,0.00
ACPrimer,0,0.00,0.00,143,C++,-,41,0,0,0,0,0,103,8,0,7920,-,-,2340,0.00
ACSeed,0,0.00,0.00,68,C++,-,62,0,0,0,0,0,2,0,0,16320,-,-,2244,0.00
ACmyth,-,-,-,58,C++,-,50,-,0,-,-,-15,0,-,-,8912,-,-,-,-
ACube,0,0.00,0.00,92,C++,-,56,0,0,0,0,0,0,0,0,10472,-,-,2752,0.00
ACvon,0,0.40,0.02,5,C++,-,43,0,0,0,0,0,0,137160,0,8912,-,-,2580,0.37
ADRush,0,0.05,0.00,15,Java,-,95,0,0,0,0,0,5,64,0,2720,-,-,21420,0.03
